dataset,original_source,source_url_or_doi,original_filename,harmonized_id,label,stack_identifier,focal_plane_index,true_focus_index,distance_from_focus,split_assignment,label_provenance_category,image_path
PBS,dataset,,FieldPos321_Cam01_RGB_MB_page_9.png,FieldPos321_Cam01_RGB_MB_page_9,0,FieldPos321_Cam01_RGB_MB,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos321_Cam01_RGB_MB\FieldPos321_Cam01_RGB_MB_page_9.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_1.png,FieldPos322_Cam01_RGB_MB_page_1,0,FieldPos322_Cam01_RGB_MB,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_1.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_10.png,FieldPos322_Cam01_RGB_MB_page_10,0,FieldPos322_Cam01_RGB_MB,10.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_10.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_11.png,FieldPos322_Cam01_RGB_MB_page_11,0,FieldPos322_Cam01_RGB_MB,11.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_11.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_12.png,FieldPos322_Cam01_RGB_MB_page_12,0,FieldPos322_Cam01_RGB_MB,12.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_12.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_13.png,FieldPos322_Cam01_RGB_MB_page_13,0,FieldPos322_Cam01_RGB_MB,13.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_13.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_14.png,FieldPos322_Cam01_RGB_MB_page_14,0,FieldPos322_Cam01_RGB_MB,14.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_14.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_15.png,FieldPos322_Cam01_RGB_MB_page_15,0,FieldPos322_Cam01_RGB_MB,15.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_15.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_2.png,FieldPos322_Cam01_RGB_MB_page_2,0,FieldPos322_Cam01_RGB_MB,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_2.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_3.png,FieldPos322_Cam01_RGB_MB_page_3,0,FieldPos322_Cam01_RGB_MB,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_3.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_7.png,FieldPos322_Cam01_RGB_MB_page_7,0,FieldPos322_Cam01_RGB_MB,7.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_7.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_8.png,FieldPos322_Cam01_RGB_MB_page_8,0,FieldPos322_Cam01_RGB_MB,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_8.png
PBS,dataset,,FieldPos322_Cam01_RGB_MB_page_9.png,FieldPos322_Cam01_RGB_MB_page_9,0,FieldPos322_Cam01_RGB_MB,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos322_Cam01_RGB_MB\FieldPos322_Cam01_RGB_MB_page_9.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_1.png,FieldPos336_Cam01_RGB_MB_page_1,0,FieldPos336_Cam01_RGB_MB,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_1.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_10.png,FieldPos336_Cam01_RGB_MB_page_10,0,FieldPos336_Cam01_RGB_MB,10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_10.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_11.png,FieldPos336_Cam01_RGB_MB_page_11,0,FieldPos336_Cam01_RGB_MB,11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_11.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_12.png,FieldPos336_Cam01_RGB_MB_page_12,0,FieldPos336_Cam01_RGB_MB,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_12.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_13.png,FieldPos336_Cam01_RGB_MB_page_13,0,FieldPos336_Cam01_RGB_MB,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_13.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_3.png,FieldPos336_Cam01_RGB_MB_page_3,0,FieldPos336_Cam01_RGB_MB,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_3.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_4.png,FieldPos336_Cam01_RGB_MB_page_4,0,FieldPos336_Cam01_RGB_MB,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_4.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_5.png,FieldPos336_Cam01_RGB_MB_page_5,0,FieldPos336_Cam01_RGB_MB,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_5.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_6.png,FieldPos336_Cam01_RGB_MB_page_6,0,FieldPos336_Cam01_RGB_MB,6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_6.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_7.png,FieldPos336_Cam01_RGB_MB_page_7,0,FieldPos336_Cam01_RGB_MB,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_7.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_8.png,FieldPos336_Cam01_RGB_MB_page_8,0,FieldPos336_Cam01_RGB_MB,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_8.png
PBS,dataset,,FieldPos336_Cam01_RGB_MB_page_9.png,FieldPos336_Cam01_RGB_MB_page_9,0,FieldPos336_Cam01_RGB_MB,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos336_Cam01_RGB_MB\FieldPos336_Cam01_RGB_MB_page_9.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_1.png,FieldPos337_Cam01_RGB_MB_page_1,0,FieldPos337_Cam01_RGB_MB,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_1.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_13.png,FieldPos337_Cam01_RGB_MB_page_13,0,FieldPos337_Cam01_RGB_MB,13.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_13.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_14.png,FieldPos337_Cam01_RGB_MB_page_14,0,FieldPos337_Cam01_RGB_MB,14.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_14.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_15.png,FieldPos337_Cam01_RGB_MB_page_15,0,FieldPos337_Cam01_RGB_MB,15.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_15.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_2.png,FieldPos337_Cam01_RGB_MB_page_2,0,FieldPos337_Cam01_RGB_MB,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_2.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_3.png,FieldPos337_Cam01_RGB_MB_page_3,0,FieldPos337_Cam01_RGB_MB,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_3.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_4.png,FieldPos337_Cam01_RGB_MB_page_4,0,FieldPos337_Cam01_RGB_MB,4.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_4.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_5.png,FieldPos337_Cam01_RGB_MB_page_5,0,FieldPos337_Cam01_RGB_MB,5.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_5.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_6.png,FieldPos337_Cam01_RGB_MB_page_6,0,FieldPos337_Cam01_RGB_MB,6.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_6.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_7.png,FieldPos337_Cam01_RGB_MB_page_7,0,FieldPos337_Cam01_RGB_MB,7.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_7.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_8.png,FieldPos337_Cam01_RGB_MB_page_8,0,FieldPos337_Cam01_RGB_MB,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_8.png
PBS,dataset,,FieldPos337_Cam01_RGB_MB_page_9.png,FieldPos337_Cam01_RGB_MB_page_9,0,FieldPos337_Cam01_RGB_MB,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos337_Cam01_RGB_MB\FieldPos337_Cam01_RGB_MB_page_9.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_1.png,FieldPos343_Cam01_RGB_MB_page_1,0,FieldPos343_Cam01_RGB_MB,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_1.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_10.png,FieldPos343_Cam01_RGB_MB_page_10,0,FieldPos343_Cam01_RGB_MB,10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_10.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_11.png,FieldPos343_Cam01_RGB_MB_page_11,0,FieldPos343_Cam01_RGB_MB,11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_11.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_12.png,FieldPos343_Cam01_RGB_MB_page_12,0,FieldPos343_Cam01_RGB_MB,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_12.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_13.png,FieldPos343_Cam01_RGB_MB_page_13,0,FieldPos343_Cam01_RGB_MB,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_13.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_14.png,FieldPos343_Cam01_RGB_MB_page_14,0,FieldPos343_Cam01_RGB_MB,14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_14.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_15.png,FieldPos343_Cam01_RGB_MB_page_15,0,FieldPos343_Cam01_RGB_MB,15.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_15.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_2.png,FieldPos343_Cam01_RGB_MB_page_2,0,FieldPos343_Cam01_RGB_MB,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_2.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_3.png,FieldPos343_Cam01_RGB_MB_page_3,0,FieldPos343_Cam01_RGB_MB,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_3.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_4.png,FieldPos343_Cam01_RGB_MB_page_4,0,FieldPos343_Cam01_RGB_MB,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_4.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_5.png,FieldPos343_Cam01_RGB_MB_page_5,0,FieldPos343_Cam01_RGB_MB,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_5.png
PBS,dataset,,FieldPos343_Cam01_RGB_MB_page_6.png,FieldPos343_Cam01_RGB_MB_page_6,0,FieldPos343_Cam01_RGB_MB,6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos343_Cam01_RGB_MB\FieldPos343_Cam01_RGB_MB_page_6.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_12.png,FieldPos344_Cam01_RGB_MB_page_12,0,FieldPos344_Cam01_RGB_MB,12.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_12.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_13.png,FieldPos344_Cam01_RGB_MB_page_13,0,FieldPos344_Cam01_RGB_MB,13.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_13.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_14.png,FieldPos344_Cam01_RGB_MB_page_14,0,FieldPos344_Cam01_RGB_MB,14.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_14.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_15.png,FieldPos344_Cam01_RGB_MB_page_15,0,FieldPos344_Cam01_RGB_MB,15.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_15.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_2.png,FieldPos344_Cam01_RGB_MB_page_2,0,FieldPos344_Cam01_RGB_MB,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_2.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_3.png,FieldPos344_Cam01_RGB_MB_page_3,0,FieldPos344_Cam01_RGB_MB,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_3.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_4.png,FieldPos344_Cam01_RGB_MB_page_4,0,FieldPos344_Cam01_RGB_MB,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_4.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_5.png,FieldPos344_Cam01_RGB_MB_page_5,0,FieldPos344_Cam01_RGB_MB,5.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_5.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_6.png,FieldPos344_Cam01_RGB_MB_page_6,0,FieldPos344_Cam01_RGB_MB,6.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_6.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_7.png,FieldPos344_Cam01_RGB_MB_page_7,0,FieldPos344_Cam01_RGB_MB,7.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_7.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_8.png,FieldPos344_Cam01_RGB_MB_page_8,0,FieldPos344_Cam01_RGB_MB,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_8.png
PBS,dataset,,FieldPos344_Cam01_RGB_MB_page_9.png,FieldPos344_Cam01_RGB_MB_page_9,0,FieldPos344_Cam01_RGB_MB,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos344_Cam01_RGB_MB\FieldPos344_Cam01_RGB_MB_page_9.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_1.png,FieldPos356_Cam01_RGB_MB_page_1,0,FieldPos356_Cam01_RGB_MB,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_1.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_10.png,FieldPos356_Cam01_RGB_MB_page_10,0,FieldPos356_Cam01_RGB_MB,10.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_10.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_11.png,FieldPos356_Cam01_RGB_MB_page_11,0,FieldPos356_Cam01_RGB_MB,11.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_11.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_12.png,FieldPos356_Cam01_RGB_MB_page_12,0,FieldPos356_Cam01_RGB_MB,12.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_12.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_13.png,FieldPos356_Cam01_RGB_MB_page_13,0,FieldPos356_Cam01_RGB_MB,13.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_13.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_14.png,FieldPos356_Cam01_RGB_MB_page_14,0,FieldPos356_Cam01_RGB_MB,14.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_14.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_15.png,FieldPos356_Cam01_RGB_MB_page_15,0,FieldPos356_Cam01_RGB_MB,15.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_15.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_2.png,FieldPos356_Cam01_RGB_MB_page_2,0,FieldPos356_Cam01_RGB_MB,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_2.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_6.png,FieldPos356_Cam01_RGB_MB_page_6,0,FieldPos356_Cam01_RGB_MB,6.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_6.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_7.png,FieldPos356_Cam01_RGB_MB_page_7,0,FieldPos356_Cam01_RGB_MB,7.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_7.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_8.png,FieldPos356_Cam01_RGB_MB_page_8,0,FieldPos356_Cam01_RGB_MB,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_8.png
PBS,dataset,,FieldPos356_Cam01_RGB_MB_page_9.png,FieldPos356_Cam01_RGB_MB_page_9,0,FieldPos356_Cam01_RGB_MB,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos356_Cam01_RGB_MB\FieldPos356_Cam01_RGB_MB_page_9.png
PBS,dataset,,FieldPos357_Cam01_RGB_MB_page_1.png,FieldPos357_Cam01_RGB_MB_page_1,0,FieldPos357_Cam01_RGB_MB,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos357_Cam01_RGB_MB\FieldPos357_Cam01_RGB_MB_page_1.png
PBS,dataset,,FieldPos357_Cam01_RGB_MB_page_10.png,FieldPos357_Cam01_RGB_MB_page_10,0,FieldPos357_Cam01_RGB_MB,10.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos357_Cam01_RGB_MB\FieldPos357_Cam01_RGB_MB_page_10.png
PBS,dataset,,FieldPos357_Cam01_RGB_MB_page_11.png,FieldPos357_Cam01_RGB_MB_page_11,0,FieldPos357_Cam01_RGB_MB,11.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos357_Cam01_RGB_MB\FieldPos357_Cam01_RGB_MB_page_11.png
PBS,dataset,,FieldPos357_Cam01_RGB_MB_page_12.png,FieldPos357_Cam01_RGB_MB_page_12,0,FieldPos357_Cam01_RGB_MB,12.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos357_Cam01_RGB_MB\FieldPos357_Cam01_RGB_MB_page_12.png
PBS,dataset,,FieldPos357_Cam01_RGB_MB_page_13.png,FieldPos357_Cam01_RGB_MB_page_13,0,FieldPos357_Cam01_RGB_MB,13.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos357_Cam01_RGB_MB\FieldPos357_Cam01_RGB_MB_page_13.png
PBS,dataset,,FieldPos357_Cam01_RGB_MB_page_14.png,FieldPos357_Cam01_RGB_MB_page_14,0,FieldPos357_Cam01_RGB_MB,14.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos357_Cam01_RGB_MB\FieldPos357_Cam01_RGB_MB_page_14.png
PBS,dataset,,FieldPos357_Cam01_RGB_MB_page_15.png,FieldPos357_Cam01_RGB_MB_page_15,0,FieldPos357_Cam01_RGB_MB,15.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos357_Cam01_RGB_MB\FieldPos357_Cam01_RGB_MB_page_15.png
