dataset,image_path,label,stack_id,patient_id,source,split,source_stack_id,leakage_group_id
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos227_Cam01_RGB_MB\FieldPos227_Cam01_RGB_MB_page_7.png,0,pbs_imgs::FieldPos227_Cam01_RGB_MB,,dataset,test,FieldPos227_Cam01_RGB_MB,pbs_imgs::FieldPos227_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos227_Cam01_RGB_MB\FieldPos227_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos227_Cam01_RGB_MB,,dataset,test,FieldPos227_Cam01_RGB_MB,pbs_imgs::FieldPos227_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos227_Cam01_RGB_MB\FieldPos227_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos227_Cam01_RGB_MB,,dataset,test,FieldPos227_Cam01_RGB_MB,pbs_imgs::FieldPos227_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos231_Cam01_RGB_MB\FieldPos231_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos231_Cam01_RGB_MB,,dataset,val,FieldPos231_Cam01_RGB_MB,pbs_imgs::FieldPos231_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos231_Cam01_RGB_MB\FieldPos231_Cam01_RGB_MB_page_2.png,0,pbs_imgs::FieldPos231_Cam01_RGB_MB,,dataset,val,FieldPos231_Cam01_RGB_MB,pbs_imgs::FieldPos231_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos231_Cam01_RGB_MB\FieldPos231_Cam01_RGB_MB_page_3.png,0,pbs_imgs::FieldPos231_Cam01_RGB_MB,,dataset,val,FieldPos231_Cam01_RGB_MB,pbs_imgs::FieldPos231_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos231_Cam01_RGB_MB\FieldPos231_Cam01_RGB_MB_page_4.png,0,pbs_imgs::FieldPos231_Cam01_RGB_MB,,dataset,val,FieldPos231_Cam01_RGB_MB,pbs_imgs::FieldPos231_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos231_Cam01_RGB_MB\FieldPos231_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos231_Cam01_RGB_MB,,dataset,val,FieldPos231_Cam01_RGB_MB,pbs_imgs::FieldPos231_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos231_Cam01_RGB_MB\FieldPos231_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos231_Cam01_RGB_MB,,dataset,val,FieldPos231_Cam01_RGB_MB,pbs_imgs::FieldPos231_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos237_Cam01_RGB_MB\FieldPos237_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos237_Cam01_RGB_MB,,dataset,val,FieldPos237_Cam01_RGB_MB,pbs_imgs::FieldPos237_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos237_Cam01_RGB_MB\FieldPos237_Cam01_RGB_MB_page_2.png,0,pbs_imgs::FieldPos237_Cam01_RGB_MB,,dataset,val,FieldPos237_Cam01_RGB_MB,pbs_imgs::FieldPos237_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos237_Cam01_RGB_MB\FieldPos237_Cam01_RGB_MB_page_6.png,0,pbs_imgs::FieldPos237_Cam01_RGB_MB,,dataset,val,FieldPos237_Cam01_RGB_MB,pbs_imgs::FieldPos237_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos237_Cam01_RGB_MB\FieldPos237_Cam01_RGB_MB_page_7.png,0,pbs_imgs::FieldPos237_Cam01_RGB_MB,,dataset,val,FieldPos237_Cam01_RGB_MB,pbs_imgs::FieldPos237_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos237_Cam01_RGB_MB\FieldPos237_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos237_Cam01_RGB_MB,,dataset,val,FieldPos237_Cam01_RGB_MB,pbs_imgs::FieldPos237_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos237_Cam01_RGB_MB\FieldPos237_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos237_Cam01_RGB_MB,,dataset,val,FieldPos237_Cam01_RGB_MB,pbs_imgs::FieldPos237_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos238_Cam01_RGB_MB\FieldPos238_Cam01_RGB_MB_page_4.png,0,pbs_imgs::FieldPos238_Cam01_RGB_MB,,dataset,train,FieldPos238_Cam01_RGB_MB,pbs_imgs::FieldPos238_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos238_Cam01_RGB_MB\FieldPos238_Cam01_RGB_MB_page_5.png,0,pbs_imgs::FieldPos238_Cam01_RGB_MB,,dataset,train,FieldPos238_Cam01_RGB_MB,pbs_imgs::FieldPos238_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos238_Cam01_RGB_MB\FieldPos238_Cam01_RGB_MB_page_6.png,0,pbs_imgs::FieldPos238_Cam01_RGB_MB,,dataset,train,FieldPos238_Cam01_RGB_MB,pbs_imgs::FieldPos238_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos238_Cam01_RGB_MB\FieldPos238_Cam01_RGB_MB_page_7.png,0,pbs_imgs::FieldPos238_Cam01_RGB_MB,,dataset,train,FieldPos238_Cam01_RGB_MB,pbs_imgs::FieldPos238_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos238_Cam01_RGB_MB\FieldPos238_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos238_Cam01_RGB_MB,,dataset,train,FieldPos238_Cam01_RGB_MB,pbs_imgs::FieldPos238_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos238_Cam01_RGB_MB\FieldPos238_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos238_Cam01_RGB_MB,,dataset,train,FieldPos238_Cam01_RGB_MB,pbs_imgs::FieldPos238_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_10.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_11.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_12.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_13.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_14.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_15.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_2.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_3.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_4.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos240_Cam01_RGB_MB\FieldPos240_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos240_Cam01_RGB_MB,,dataset,train,FieldPos240_Cam01_RGB_MB,pbs_imgs::FieldPos240_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_10.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_11.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_12.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_13.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_14.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_15.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_2.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_6.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_7.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos241_Cam01_RGB_MB\FieldPos241_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos241_Cam01_RGB_MB,,dataset,val,FieldPos241_Cam01_RGB_MB,pbs_imgs::FieldPos241_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos255_Cam01_RGB_MB\FieldPos255_Cam01_RGB_MB_page_4.png,0,pbs_imgs::FieldPos255_Cam01_RGB_MB,,dataset,val,FieldPos255_Cam01_RGB_MB,pbs_imgs::FieldPos255_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos255_Cam01_RGB_MB\FieldPos255_Cam01_RGB_MB_page_5.png,0,pbs_imgs::FieldPos255_Cam01_RGB_MB,,dataset,val,FieldPos255_Cam01_RGB_MB,pbs_imgs::FieldPos255_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos255_Cam01_RGB_MB\FieldPos255_Cam01_RGB_MB_page_6.png,0,pbs_imgs::FieldPos255_Cam01_RGB_MB,,dataset,val,FieldPos255_Cam01_RGB_MB,pbs_imgs::FieldPos255_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos255_Cam01_RGB_MB\FieldPos255_Cam01_RGB_MB_page_7.png,0,pbs_imgs::FieldPos255_Cam01_RGB_MB,,dataset,val,FieldPos255_Cam01_RGB_MB,pbs_imgs::FieldPos255_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos255_Cam01_RGB_MB\FieldPos255_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos255_Cam01_RGB_MB,,dataset,val,FieldPos255_Cam01_RGB_MB,pbs_imgs::FieldPos255_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos255_Cam01_RGB_MB\FieldPos255_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos255_Cam01_RGB_MB,,dataset,val,FieldPos255_Cam01_RGB_MB,pbs_imgs::FieldPos255_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos256_Cam01_RGB_MB\FieldPos256_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos256_Cam01_RGB_MB,,dataset,val,FieldPos256_Cam01_RGB_MB,pbs_imgs::FieldPos256_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos256_Cam01_RGB_MB\FieldPos256_Cam01_RGB_MB_page_2.png,0,pbs_imgs::FieldPos256_Cam01_RGB_MB,,dataset,val,FieldPos256_Cam01_RGB_MB,pbs_imgs::FieldPos256_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos256_Cam01_RGB_MB\FieldPos256_Cam01_RGB_MB_page_3.png,0,pbs_imgs::FieldPos256_Cam01_RGB_MB,,dataset,val,FieldPos256_Cam01_RGB_MB,pbs_imgs::FieldPos256_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos256_Cam01_RGB_MB\FieldPos256_Cam01_RGB_MB_page_4.png,0,pbs_imgs::FieldPos256_Cam01_RGB_MB,,dataset,val,FieldPos256_Cam01_RGB_MB,pbs_imgs::FieldPos256_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos256_Cam01_RGB_MB\FieldPos256_Cam01_RGB_MB_page_5.png,0,pbs_imgs::FieldPos256_Cam01_RGB_MB,,dataset,val,FieldPos256_Cam01_RGB_MB,pbs_imgs::FieldPos256_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos256_Cam01_RGB_MB\FieldPos256_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos256_Cam01_RGB_MB,,dataset,val,FieldPos256_Cam01_RGB_MB,pbs_imgs::FieldPos256_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_10.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_11.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_12.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_13.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_14.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_15.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_5.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_6.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_7.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos278_Cam01_RGB_MB\FieldPos278_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos278_Cam01_RGB_MB,,dataset,val,FieldPos278_Cam01_RGB_MB,pbs_imgs::FieldPos278_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_10.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_11.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_12.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_13.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_14.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_15.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_2.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_3.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_7.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_8.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos280_Cam01_RGB_MB\FieldPos280_Cam01_RGB_MB_page_9.png,0,pbs_imgs::FieldPos280_Cam01_RGB_MB,,dataset,train,FieldPos280_Cam01_RGB_MB,pbs_imgs::FieldPos280_Cam01_RGB_MB
pbs_imgs,D:\Dineth\focus_binary_benchmark\dataset\pbs_imgs\unfocused\FieldPos281_Cam01_RGB_MB\FieldPos281_Cam01_RGB_MB_page_1.png,0,pbs_imgs::FieldPos281_Cam01_RGB_MB,,dataset,train,FieldPos281_Cam01_RGB_MB,pbs_imgs::FieldPos281_Cam01_RGB_MB
